Examinee_ID,Domain,Domain_Label,Function,Index,Index_Column,Value,Flag_Column,Flag,Evidence_Eligible,Evidence_Use,Role,Role_Class,Flag_Type,Package_Output,Package_Flag,Threshold_Rule,Threshold_Source,Aggregation,Aggregation_Family,Correction_Variant,Data_Basis,Variant_Treatment,Notes
332,MF,Misfit,detect_pm,Q_ST_EW_flag,Q_ST_EW_flag,0.0,pm_Q_ST_EW_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,EW,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_EW_pval_flag,Q_ST_EW_pval_flag,0.0,pm_Q_ST_EW_pval_Flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,EW,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_NO / CF / CS / EW / TS / TSCF / TSCS / TSEW,Q_ST_NO_flag,0.0,pm_Q_ST_NO_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,NO,score_time,family_level_signal,Combined score-time statistic | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSCF_flag,Q_ST_TSCF_flag,0.0,pm_Q_ST_TSCF_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSCF,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSCF_pval_flag,Q_ST_TSCF_pval_flag,0.0,pm_Q_ST_TSCF_pval_Flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSCF,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSCS_flag,Q_ST_TSCS_flag,0.0,pm_Q_ST_TSCS_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSCS,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSCS_pval_flag,Q_ST_TSCS_pval_flag,0.0,pm_Q_ST_TSCS_pval_Flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSCS,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSEW_flag,Q_ST_TSEW_flag,0.0,pm_Q_ST_TSEW_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSEW,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TSEW_pval_flag,Q_ST_TSEW_pval_flag,0.0,pm_Q_ST_TSEW_pval_Flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TSEW,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TS_flag,Q_ST_TS_flag,0.0,pm_Q_ST_TS_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TS,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,MF,Misfit,detect_pm,Q_ST_TS_pval_flag,Q_ST_TS_pval_flag,0.0,pm_Q_ST_TS_pval_Flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pm_Q_ST,TS,score_time,family_level_signal,Score-time standardized log-likelihood; correction variant selected in method name | Parametric person-fit evidence; data basis is retained separately. Correction variants collapse to one family-level MF signal.
332,RT,Response-Time,detect_rg,CT,CT_flag,0.0,rg_CT_flag,0,1,Evidence Flag,supporting,supporting,rt_threshold_flag,"thr,flag,rte,rtf,unmotivated",partial,"Use package-returned threshold flag from CT, NT, or CUMP.",aberrance response-time threshold method and selected threshold arguments.,index_flag,rg_CT,none,summary,single_index,Custom response-time threshold
332,RT,Response-Time,detect_rg,CUMP,CUMP_flag,1.0,rg_CUMP_flag,1,1,Evidence Flag,supporting,supporting,rt_threshold_flag,"thr,flag,rte,rtf,unmotivated",partial,"Use package-returned threshold flag from CT, NT, or CUMP.",aberrance response-time threshold method and selected threshold arguments.,index_flag,rg_CUMP,none,score,single_index,Cumulative-proportion rapid-response threshold
332,RT,Response-Time,detect_rg,NT,NT_flag,1.0,rg_NT_flag,1,1,Evidence Flag,supporting,supporting,rt_threshold_flag,"thr,flag,rte,rtf,unmotivated",partial,"Use package-returned threshold flag from CT, NT, or CUMP.",aberrance response-time threshold method and selected threshold arguments.,index_flag,rg_NT,none,summary,single_index,Normative response-time threshold
332,SIM,Similarity,detect_ac,GBT_S,GBT_S_flag,0.0,ac_GBT_S_flag,0,0,Display Only,fallback_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,ac_GBT_S,none,response,single_index,"Conditional generalized binomial test, score-based"
332,SIM,Similarity,detect_ac,OMG_S,OMG_S_flag,0.0,ac_OMG_S_flag,0,0,Display Only,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,ac_OMG_S,none,response,single_index,"Conditional omega, score-based source-copier statistic"
332,SIM,Similarity,detect_as,GBT_S,GBT_S_flag,0.0,as_GBT_S_flag,0,0,Display Only,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_GBT_S,none,response,single_index,"Unconditional GBT, score-based"
332,SIM,Similarity,detect_as,GBT_ST,GBT_ST_flag,0.0,as_GBT_ST_flag,0,0,Display Only,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_GBT_ST,none,score_time,single_index,Score-time GBT similarity
332,SIM,Similarity,detect_as,M4_S,M4_S_flag,0.0,as_M4_S_flag,0,0,Display Only,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_M4_S,none,response,single_index,M4 score-based similarity
332,SIM,Similarity,detect_as,OMG_S,OMG_S_flag,0.0,as_OMG_S_flag,0,0,Display Only,fallback_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_OMG_S,none,response,single_index,"Unconditional omega, score-based"
332,SIM,Similarity,detect_as,OMG_ST,OMG_ST_flag,0.0,as_OMG_ST_flag,0,0,Display Only,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_OMG_ST,none,score_time,single_index,Score-time omega similarity
332,SIM,Similarity,detect_as,WOMG_S,WOMG_S_flag,0.0,as_WOMG_S_flag,0,0,Display Only,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,pair_flag_display,as_WOMG_S,none,response,single_index,"Weighted omega, score-based"
332,PK,Preknowledge,detect_pk,LR_S,LR_S_flag,0.0,pk_LR_S_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_LR_S,none,score,single_index,Lugannani-Rice approximation; package cutoff is numerical-stability cutoff
332,PK,Preknowledge,detect_pk,L_S,L_S_flag,0.0,pk_L_S_flag,0,1,Evidence Flag,fallback_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_L_S,none,score,single_index,Score-based signed likelihood ratio
332,PK,Preknowledge,detect_pk,L_ST,L_ST_flag,0.0,pk_L_ST_flag,0,1,Evidence Flag,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_L_ST,none,score_time,single_index,Constrained likelihood ratio using score + RT
332,PK,Preknowledge,detect_pk,L_T,L_T_flag,0.0,pk_L_T_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_L_T,none,time,single_index,RT signed likelihood ratio
332,PK,Preknowledge,detect_pk,ML_S,ML_S_flag,0.0,pk_ML_S_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_ML_S,none,score,single_index,Modified signed likelihood ratio; package cutoff is numerical-stability cutoff
332,PK,Preknowledge,detect_pk,S_S,S_S_flag,0.0,pk_S_S_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_S_S,none,score,single_index,Signed score test
332,PK,Preknowledge,detect_pk,W_S,W_S_flag,0.0,pk_W_S_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_W_S,none,score,single_index,Signed Wald test
332,PK,Preknowledge,detect_pk,W_T,W_T_flag,0.0,pk_W_T_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,pk_W_T,none,time,single_index,RT signed Wald test
332,TP,Tampering,detect_tt,EDI_SD_CO_flag,EDI_SD_CO_flag,1.0,tt_EDI_SD_CO_flag,1,1,Evidence Flag,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,tt_EDI_SD,CO,score,family_level_signal,Score-distractor erasure detection index; person or group level
332,TP,Tampering,detect_tt,EDI_SD_CO_pval_flag,EDI_SD_CO_pval_flag,1.0,tt_EDI_SD_CO_pval_Flag,1,1,Evidence Flag,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,tt_EDI_SD,CO,score,family_level_signal,Score-distractor erasure detection index; person or group level
332,TP,Tampering,detect_tt,EDI_SD_NO / CO / TS,EDI_SD_NO_flag,1.0,tt_EDI_SD_NO_flag,1,0,Evidence Flag,preferred_primary,primary,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,tt_EDI_SD,NO,score,sensitivity_only,Score-distractor erasure detection index; person or group level
332,TP,Tampering,detect_tt,GBT_SD,GBT_SD_flag,1.0,tt_GBT_SD_flag,1,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,tt_GBT_SD,none,score,family_level_signal,Score-distractor GBT; not group-level
332,TP,Tampering,detect_tt,L_SD,L_SD_flag,0.0,tt_L_SD_flag,0,1,Evidence Flag,supporting,supporting,package_pvalue_flag,"stat,pval,flag",yes,Use package-returned flag; PsyMAS does not recompute p-value thresholds.,aberrance alpha parameter; default 0.05 unless user sets alpha.,index_flag,tt_L_SD,none,score,family_level_signal,Score-distractor signed likelihood ratio; not group-level
